vhod1-3,vhod1-2,vhod1-1,vhod2-3,vhod2-2,vhod2-1,izhod-3,izhod-2,izhod-1,izhod
-0.6498228549,-0.6493955763,-0.6489641343,0.6986750163,0.7062156612,0.7096138198,-1264.383378,-1263.586998,-1262.767142,-1261.936229
-0.6493955763,-0.6489641343,-0.6485285368,0.7062156612,0.7096138198,0.7089411623,-1263.586998,-1262.767142,-1261.936229,-1261.106463
-0.6489641343,-0.6485285368,-0.6480887912,0.7096138198,0.7089411623,0.7042956286,-1262.767142,-1261.936229,-1261.106463,-1260.289753
-0.6485285368,-0.6480887912,-0.6476449053,0.7089411623,0.7042956286,0.6958004214,-1261.936229,-1261.106463,-1260.289753,-1259.497642
-0.6480887912,-0.6476449053,-0.6471968866,0.7042956286,0.6958004214,0.6836028235,-1261.106463,-1260.289753,-1259.497642,-1258.741227
-0.6476449053,-0.6471968866,-0.6467447429,0.6958004214,0.6836028235,0.6678728511,-1260.289753,-1259.497642,-1258.741227,-1258.031098
-0.6471968866,-0.6467447429,-0.6462884819,0.6836028235,0.6678728511,0.6488017525,-1259.497642,-1258.741227,-1258.031098,-1257.37727
-0.6467447429,-0.6462884819,-0.6458281114,0.6678728511,0.6488017525,0.6266003646,-1258.741227,-1258.031098,-1257.37727,-1256.789125
-0.6462884819,-0.6458281114,-0.6453636392,0.6488017525,0.6266003646,0.6014973391,-1258.031098,-1257.37727,-1256.789125,-1256.27536
-0.6458281114,-0.6453636392,-0.6448950731,0.6266003646,0.6014973391,0.573737253,-1257.37727,-1256.789125,-1256.27536,-1255.843939
-0.6453636392,-0.6448950731,-0.6444224209,0.6014973391,0.573737253,0.5435786178,-1256.789125,-1256.27536,-1255.843939,-1255.502048
-0.6448950731,-0.6444224209,-0.6439456906,0.573737253,0.5435786178,0.5112918016,-1256.27536,-1255.843939,-1255.502048,-1255.256064
-0.6444224209,-0.6439456906,-0.64346489,0.5435786178,0.5112918016,0.4771568811,-1255.843939,-1255.502048,-1255.256064,-1255.111523
-0.6439456906,-0.64346489,-0.6429800271,0.5112918016,0.4771568811,0.4414614399,-1255.502048,-1255.256064,-1255.111523,-1255.073099
-0.64346489,-0.6429800271,-0.6424911098,0.4771568811,0.4414614399,0.4044983285,-1255.256064,-1255.111523,-1255.073099,-1255.144586
-0.6429800271,-0.6424911098,-0.6419981462,0.4414614399,0.4044983285,0.3665634041,-1255.111523,-1255.073099,-1255.144586,-1255.328892
-0.6424911098,-0.6419981462,-0.6415011443,0.4044983285,0.3665634041,0.3279532669,-1255.073099,-1255.144586,-1255.328892,-1255.628034
-0.6419981462,-0.6415011443,-0.6410001122,0.3665634041,0.3279532669,0.2889630095,-1255.144586,-1255.328892,-1255.628034,-1256.043146
-0.6415011443,-0.6410001122,-0.6404950579,0.3279532669,0.2889630095,0.2498839974,-1255.328892,-1255.628034,-1256.043146,-1256.574484
-0.6410001122,-0.6404950579,-0.6399859896,0.2889630095,0.2498839974,0.2110016957,-1255.628034,-1256.043146,-1256.574484,-1257.221451
-0.6404950579,-0.6399859896,-0.6394729153,0.2498839974,0.2110016957,0.1725935594,-1256.043146,-1256.574484,-1257.221451,-1257.982616
-0.6399859896,-0.6394729153,-0.6389558434,0.2110016957,0.1725935594,0.1349270025,-1256.574484,-1257.221451,-1257.982616,-1258.855746
-0.6394729153,-0.6389558434,-0.6384347819,0.1725935594,0.1349270025,0.09825746131,-1257.221451,-1257.982616,-1258.855746,-1259.837844
-0.6389558434,-0.6384347819,-0.6379097392,0.1349270025,0.09825746131,0.06282656568,-1257.982616,-1258.855746,-1259.837844,-1260.925183
-0.6384347819,-0.6379097392,-0.6373807235,0.09825746131,0.06282656568,0.02886043246,-1258.855746,-1259.837844,-1260.925183,-1262.113363
-0.6379097392,-0.6373807235,-0.636847743,0.06282656568,0.02886043246,-0.003431906827,-1259.837844,-1260.925183,-1262.113363,-1263.397355
-0.6373807235,-0.636847743,-0.6363108062,0.02886043246,-0.003431906827,-0.03385993247,-1260.925183,-1262.113363,-1263.397355,-1264.771556
-0.636847743,-0.6363108062,-0.6357699213,-0.003431906827,-0.03385993247,-0.06225290678,-1262.113363,-1263.397355,-1264.771556,-1266.229855
-0.6363108062,-0.6357699213,-0.6352250967,-0.03385993247,-0.06225290678,-0.08846097887,-1263.397355,-1264.771556,-1266.229855,-1267.765688
-0.6357699213,-0.6352250967,-0.6346763409,-0.06225290678,-0.08846097887,-0.1123561163,-1264.771556,-1266.229855,-1267.765688,-1269.372109
-0.6352250967,-0.6346763409,-0.6341236622,-0.08846097887,-0.1123561163,-0.1338328567,-1266.229855,-1267.765688,-1269.372109,-1271.041855
-0.6346763409,-0.6341236622,-0.6335670692,-0.1123561163,-0.1338328567,-0.1528088749,-1267.765688,-1269.372109,-1271.041855,-1272.767415
-0.6341236622,-0.6335670692,-0.6330065703,-0.1338328567,-0.1528088749,-0.1692253605,-1269.372109,-1271.041855,-1272.767415,-1274.541105
-0.6335670692,-0.6330065703,-0.632442174,-0.1528088749,-0.1692253605,-0.1830472058,-1271.041855,-1272.767415,-1274.541105,-1276.355131
-0.6330065703,-0.632442174,-0.631873889,-0.1692253605,-0.1830472058,-0.1942630005,-1272.767415,-1274.541105,-1276.355131,-1278.201667
-0.632442174,-0.631873889,-0.6313017237,-0.1830472058,-0.1942630005,-0.2028848367,-1274.541105,-1276.355131,-1278.201667,-1280.072925
-0.631873889,-0.6313017237,-0.6307256867,-0.1942630005,-0.2028848367,-0.2089479238,-1276.355131,-1278.201667,-1280.072925,-1281.961221
-0.6313017237,-0.6307256867,-0.6301457868,-0.2028848367,-0.2089479238,-0.2125100192,-1278.201667,-1280.072925,-1281.961221,-1283.859042
-0.6307256867,-0.6301457868,-0.6295620325,-0.2089479238,-0.2125100192,-0.2136506778,-1280.072925,-1281.961221,-1283.859042,-1285.759118
-0.6301457868,-0.6295620325,-0.6289744325,-0.2125100192,-0.2136506778,-0.2124703282,-1281.961221,-1283.859042,-1285.759118,-1287.654478
-0.6295620325,-0.6289744325,-0.6283829956,-0.2136506778,-0.2124703282,-0.2090891826,-1283.859042,-1285.759118,-1287.654478,-1289.538512
-0.6289744325,-0.6283829956,-0.6277877305,-0.2124703282,-0.2090891826,-0.2036459899,-1285.759118,-1287.654478,-1289.538512,-1291.405025
-0.6283829956,-0.6277877305,-0.627188646,-0.2090891826,-0.2036459899,-0.1962966416,-1287.654478,-1289.538512,-1291.405025,-1293.248292
-0.6277877305,-0.627188646,-0.6265857508,-0.2036459899,-0.1962966416,-0.1872126433,-1289.538512,-1291.405025,-1293.248292,-1295.063102
-0.627188646,-0.6265857508,-0.6259790537,-0.1962966416,-0.1872126433,-0.1765794619,-1291.405025,-1293.248292,-1295.063102,-1296.844798
-0.6265857508,-0.6259790537,-0.6253685637,-0.1872126433,-0.1765794619,-0.164594765,-1293.248292,-1295.063102,-1296.844798,-1298.58932
-0.6259790537,-0.6253685637,-0.6247542895,-0.1765794619,-0.164594765,-0.1514665636,-1295.063102,-1296.844798,-1298.58932,-1300.293228
-0.6253685637,-0.6247542895,-0.6241362402,-0.164594765,-0.1514665636,-0.1374112754,-1296.844798,-1298.58932,-1300.293228,-1301.953734
-0.6247542895,-0.6241362402,-0.6235144245,-0.1514665636,-0.1374112754,-0.122651724,-1298.58932,-1300.293228,-1301.953734,-1303.568718
-0.6241362402,-0.6235144245,-0.6228888516,-0.1374112754,-0.122651724,-0.1074150883,-1300.293228,-1301.953734,-1303.568718,-1305.136741
-0.6235144245,-0.6228888516,-0.6222595302,-0.122651724,-0.1074150883,-0.0919308215,-1301.953734,-1303.568718,-1305.136741,-1306.657053
-0.6228888516,-0.6222595302,-0.6216264696,-0.1074150883,-0.0919308215,-0.07642855431,-1303.568718,-1305.136741,-1306.657053,-1308.129591
-0.6222595302,-0.6216264696,-0.6209896786,-0.0919308215,-0.07642855431,-0.06113600002,-1305.136741,-1306.657053,-1308.129591,-1309.554979
-0.6216264696,-0.6209896786,-0.6203491664,-0.07642855431,-0.06113600002,-0.04627687862,-1306.657053,-1308.129591,-1309.554979,-1310.934508
-0.6209896786,-0.6203491664,-0.619704942,-0.06113600002,-0.04627687862,-0.03206887638,-1308.129591,-1309.554979,-1310.934508,-1312.270124
-0.6203491664,-0.619704942,-0.6190570145,-0.04627687862,-0.03206887638,-0.01872165749,-1309.554979,-1310.934508,-1312.270124,-1313.564403
-0.619704942,-0.6190570145,-0.6184053931,-0.03206887638,-0.01872165749,-0.006434944065,-1310.934508,-1312.270124,-1313.564403,-1314.820519
-0.6190570145,-0.6184053931,-0.617750087,-0.01872165749,-0.006434944065,0.004603320062,-1312.270124,-1313.564403,-1314.820519,-1316.042209
-0.6184053931,-0.617750087,-0.6170911053,-0.006434944065,0.004603320062,0.01421870664,-1313.564403,-1314.820519,-1316.042209,-1317.233735
-0.617750087,-0.6170911053,-0.6164284572,0.004603320062,0.01421870664,0.02225192721,-1314.820519,-1316.042209,-1317.233735,-1318.399836
-0.6170911053,-0.6164284572,-0.615762152,0.01421870664,0.02225192721,0.0285603309,-1316.042209,-1317.233735,-1318.399836,-1319.54568
-0.6164284572,-0.615762152,-0.615092199,0.02225192721,0.0285603309,0.03301926331,-1317.233735,-1318.399836,-1319.54568,-1320.676806
-0.615762152,-0.615092199,-0.6144186074,0.0285603309,0.03301926331,0.03552327524,-1318.399836,-1319.54568,-1320.676806,-1321.799074
-0.615092199,-0.6144186074,-0.6137413865,0.03301926331,0.03552327524,0.03598717114,-1319.54568,-1320.676806,-1321.799074,-1322.918595
-0.6144186074,-0.6137413865,-0.6130605457,0.03552327524,0.03598717114,0.0343468882,-1320.676806,-1321.799074,-1322.918595,-1324.041675
-0.6137413865,-0.6130605457,-0.6123760944,0.03598717114,0.0343468882,0.03056019872,-1321.799074,-1322.918595,-1324.041675,-1325.174747
-0.6130605457,-0.6123760944,-0.6116880419,0.0343468882,0.03056019872,0.02460722928,-1322.918595,-1324.041675,-1325.174747,-1326.324301
-0.6123760944,-0.6116880419,-0.6109963977,0.03056019872,0.02460722928,0.01649079207,-1324.041675,-1325.174747,-1326.324301,-1327.496822
-0.6116880419,-0.6109963977,-0.6103011712,0.02460722928,0.01649079207,0.00623652502,-1325.174747,-1326.324301,-1327.496822,-1328.698714
-0.6109963977,-0.6103011712,-0.6096023718,0.01649079207,0.00623652502,-0.006107161104,-1326.324301,-1327.496822,-1328.698714,-1329.936241
-0.6103011712,-0.6096023718,-0.6089000091,0.00623652502,-0.006107161104,-0.020469329,-1327.496822,-1328.698714,-1329.936241,-1331.215449
-0.6096023718,-0.6089000091,-0.6081940925,-0.006107161104,-0.020469329,-0.0367569532,-1328.698714,-1329.936241,-1331.215449,-1332.542108
-0.6089000091,-0.6081940925,-0.6074846317,-0.020469329,-0.0367569532,-0.05485554789,-1329.936241,-1331.215449,-1332.542108,-1333.921644
-0.6081940925,-0.6074846317,-0.606771636,-0.0367569532,-0.05485554789,-0.07462997988,-1331.215449,-1332.542108,-1333.921644,-1335.359077
-0.6074846317,-0.606771636,-0.6060551153,-0.05485554789,-0.07462997988,-0.09592546094,-1332.542108,-1333.921644,-1335.359077,-1336.858963
-0.606771636,-0.6060551153,-0.6053350789,-0.07462997988,-0.09592546094,-0.1185687125,-1333.921644,-1335.359077,-1336.858963,-1338.42534
-0.6060551153,-0.6053350789,-0.6046115367,-0.09592546094,-0.1185687125,-0.1423692942,-1335.359077,-1336.858963,-1338.42534,-1340.061671
-0.6053350789,-0.6046115367,-0.6038844982,-0.1185687125,-0.1423692942,-0.1671210858,-1336.858963,-1338.42534,-1340.061671,-1341.770803
-0.6046115367,-0.6038844982,-0.6031539731,-0.1423692942,-0.1671210858,-0.1926039128,-1338.42534,-1340.061671,-1341.770803,-1343.554923
-0.6038844982,-0.6031539731,-0.6024199712,-0.1671210858,-0.1926039128,-0.2185853014,-1340.061671,-1341.770803,-1343.554923,-1345.415518
-0.6031539731,-0.6024199712,-0.601682502,-0.1926039128,-0.2185853014,-0.2448223514,-1341.770803,-1343.554923,-1345.415518,-1347.353351
-0.6024199712,-0.601682502,-0.6009415755,-0.2185853014,-0.2448223514,-0.2710637115,-1343.554923,-1345.415518,-1347.353351,-1349.368425
-0.601682502,-0.6009415755,-0.6001972014,-0.2448223514,-0.2710637115,-0.2970516423,-1345.415518,-1347.353351,-1349.368425,-1351.459974
-0.6009415755,-0.6001972014,-0.5994493894,-0.2710637115,-0.2970516423,-0.3225241504,-1347.353351,-1349.368425,-1351.459974,-1353.626445
-0.6001972014,-0.5994493894,-0.5986981495,-0.2970516423,-0.3225241504,-0.3472171777,-1349.368425,-1351.459974,-1353.626445,-1355.865493
-0.5994493894,-0.5986981495,-0.5979434913,-0.3225241504,-0.3472171777,-0.3708668289,-1351.459974,-1353.626445,-1355.865493,-1358.173981
-0.5986981495,-0.5979434913,-0.5971854249,-0.3472171777,-0.3708668289,-0.3932116183,-1353.626445,-1355.865493,-1358.173981,-1360.547986
-0.5979434913,-0.5971854249,-0.5964239601,-0.3708668289,-0.3932116183,-0.4139947199,-1355.865493,-1358.173981,-1360.547986,-1362.982818
-0.5971854249,-0.5964239601,-0.5956591067,-0.3932116183,-0.4139947199,-0.4329662018,-1358.173981,-1360.547986,-1362.982818,-1365.473035
-0.5964239601,-0.5956591067,-0.5948908748,-0.4139947199,-0.4329662018,-0.449885227,-1360.547986,-1362.982818,-1365.473035,-1368.012473
-0.5956591067,-0.5948908748,-0.5941192743,-0.4329662018,-0.449885227,-0.4645222041,-1362.982818,-1365.473035,-1368.012473,-1370.594278
-0.5948908748,-0.5941192743,-0.5933443151,-0.449885227,-0.4645222041,-0.4766608691,-1365.473035,-1368.012473,-1370.594278,-1373.210949
-0.5941192743,-0.5933443151,-0.5925660074,-0.4645222041,-0.4766608691,-0.4861002817,-1368.012473,-1370.594278,-1373.210949,-1375.854382
-0.5933443151,-0.5925660074,-0.591784361,-0.4766608691,-0.4861002817,-0.4926567207,-1370.594278,-1373.210949,-1375.854382,-1378.515921
-0.5925660074,-0.591784361,-0.590999386,-0.4861002817,-0.4926567207,-0.4961654613,-1373.210949,-1375.854382,-1378.515921,-1381.186416
-0.591784361,-0.590999386,-0.5902110926,-0.4926567207,-0.4961654613,-0.4964824209,-1375.854382,-1378.515921,-1381.186416,-1383.856285
-0.590999386,-0.5902110926,-0.5894194908,-0.4961654613,-0.4964824209,-0.4934856584,-1378.515921,-1381.186416,-1383.856285,-1386.515581
-0.5902110926,-0.5894194908,-0.5886245907,-0.4964824209,-0.4934856584,-0.4870767141,-1381.186416,-1383.856285,-1386.515581,-1389.154061
-0.5894194908,-0.5886245907,-0.5878264024,-0.4934856584,-0.4870767141,-0.4771817802,-1383.856285,-1386.515581,-1389.154061,-1391.761259
-0.5886245907,-0.5878264024,-0.5870249361,-0.4870767141,-0.4771817802,-0.4637526886,-1386.515581,-1389.154061,-1391.761259,-1394.326567
-0.5878264024,-0.5870249361,-0.586220202,-0.4771817802,-0.4637526886,-0.4467677096,-1389.154061,-1391.761259,-1394.326567,-1396.83931
-0.5870249361,-0.586220202,-0.5854122102,-0.4637526886,-0.4467677096,-0.4262321521,-1391.761259,-1394.326567,-1396.83931,-1399.288831
-0.586220202,-0.5854122102,-0.5846009711,-0.4467677096,-0.4262321521,-0.4021787597,-1394.326567,-1396.83931,-1399.288831,-1401.664569
-0.5854122102,-0.5846009711,-0.5837864948,-0.4262321521,-0.4021787597,-0.3746678978,-1396.83931,-1399.288831,-1401.664569,-1403.956146
-0.5846009711,-0.5837864948,-0.5829687915,-0.4021787597,-0.3746678978,-0.3437875289,-1399.288831,-1401.664569,-1403.956146,-1406.153446
-0.5837864948,-0.5829687915,-0.5821478716,-0.3746678978,-0.3437875289,-0.3096529742,-1401.664569,-1403.956146,-1406.153446,-1408.246701
-0.5829687915,-0.5821478716,-0.5813237454,-0.3437875289,-0.3096529742,-0.272406462,-1403.956146,-1406.153446,-1408.246701,-1410.226568
-0.5821478716,-0.5813237454,-0.5804964232,-0.3096529742,-0.272406462,-0.2322164642,-1406.153446,-1408.246701,-1410.226568,-1412.08421
-0.5813237454,-0.5804964232,-0.5796659153,-0.272406462,-0.2322164642,-0.1892768248,-1408.246701,-1410.226568,-1412.08421,-1413.811372
-0.5804964232,-0.5796659153,-0.5788322322,-0.2322164642,-0.1892768248,-0.143805685,-1410.226568,-1412.08421,-1413.811372,-1415.400454
-0.5796659153,-0.5788322322,-0.5779953841,-0.1892768248,-0.143805685,-0.09604421185,-1412.08421,-1413.811372,-1415.400454,-1416.844577
-0.5788322322,-0.5779953841,-0.5771553815,-0.143805685,-0.09604421185,-0.0462551382,-1413.811372,-1415.400454,-1416.844577,-1418.137653
-0.5779953841,-0.5771553815,-0.5763122348,-0.09604421185,-0.0462551382,0.005278876175,-1415.400454,-1416.844577,-1418.137653,-1419.274441
-0.5771553815,-0.5763122348,-0.5754659545,-0.0462551382,0.005278876175,0.05825705133,-1416.844577,-1418.137653,-1419.274441,-1420.250602
-0.5763122348,-0.5754659545,-0.574616551,0.005278876175,0.05825705133,0.1123624494,-1418.137653,-1419.274441,-1420.250602,-1421.062748
-0.5754659545,-0.574616551,-0.5737640348,0.05825705133,0.1123624494,0.1672640787,-1419.274441,-1420.250602,-1421.062748,-1421.708484
-0.574616551,-0.5737640348,-0.5729084164,0.1123624494,0.1672640787,0.2226191249,-1420.250602,-1421.062748,-1421.708484,-1422.186443
-0.5737640348,-0.5729084164,-0.5720497064,0.1672640787,0.2226191249,0.2780752933,-1421.062748,-1421.708484,-1422.186443,-1422.496317
-0.5729084164,-0.5720497064,-0.5711879153,0.2226191249,0.2780752933,0.3332732461,-1421.708484,-1422.186443,-1422.496317,-1422.638873
-0.5720497064,-0.5711879153,-0.5703230536,0.2780752933,0.3332732461,0.3878491156,-1422.186443,-1422.496317,-1422.638873,-1422.615972
-0.5711879153,-0.5703230536,-0.5694551319,0.3332732461,0.3878491156,0.4414370768,-1422.496317,-1422.638873,-1422.615972,-1422.430571
-0.5703230536,-0.5694551319,-0.5685841609,0.3878491156,0.4414370768,0.4936719593,-1422.638873,-1422.615972,-1422.430571,-1422.086723
-0.5694551319,-0.5685841609,-0.5677101511,0.4414370768,0.4936719593,0.5441918801,-1422.615972,-1422.430571,-1422.086723,-1421.589568
-0.5685841609,-0.5677101511,-0.5668331132,0.4936719593,0.5441918801,0.5926408768,-1422.430571,-1422.086723,-1421.589568,-1420.945311
-0.5677101511,-0.5668331132,-0.5659530579,0.5441918801,0.5926408768,0.6386715231,-1422.086723,-1421.589568,-1420.945311,-1420.161203
-0.5668331132,-0.5659530579,-0.5650699958,0.5926408768,0.6386715231,0.6819475055,-1421.589568,-1420.945311,-1420.161203,-1419.2455
-0.5659530579,-0.5650699958,-0.5641839376,0.6386715231,0.6819475055,0.722146142,-1420.945311,-1420.161203,-1419.2455,-1418.20743
-0.5650699958,-0.5641839376,-0.5632948941,0.6819475055,0.722146142,0.7589608256,-1420.161203,-1419.2455,-1418.20743,-1417.057137
-0.5641839376,-0.5632948941,-0.5624028759,0.722146142,0.7589608256,0.7921033706,-1419.2455,-1418.20743,-1417.057137,-1415.805633
-0.5632948941,-0.5624028759,-0.5615078939,0.7589608256,0.7921033706,0.8213062473,-1418.20743,-1417.057137,-1415.805633,-1414.46473
-0.5624028759,-0.5615078939,-0.5606099588,0.7921033706,0.8213062473,0.8463246849,-1417.057137,-1415.805633,-1414.46473,-1413.046976
-0.5615078939,-0.5606099588,-0.5597090813,0.8213062473,0.8463246849,0.8669386279,-1415.805633,-1414.46473,-1413.046976,-1411.565578
-0.5606099588,-0.5597090813,-0.5588052724,0.8463246849,0.8669386279,0.8829545306,-1414.46473,-1413.046976,-1411.565578,-1410.034325
-0.5597090813,-0.5588052724,-0.5578985428,0.8669386279,0.8829545306,0.8942069741,-1413.046976,-1411.565578,-1410.034325,-1408.467501
-0.5588052724,-0.5578985428,-0.5569889033,0.8829545306,0.8942069741,0.9005600948,-1411.565578,-1410.034325,-1408.467501,-1406.879798
-0.5578985428,-0.5569889033,-0.5560763649,0.8942069741,0.9005600948,0.901908811,-1410.034325,-1408.467501,-1406.879798,-1405.286225
-0.5569889033,-0.5560763649,-0.5551609384,0.9005600948,0.901908811,0.8981798384,-1408.467501,-1406.879798,-1405.286225,-1403.702007
-0.5560763649,-0.5551609384,-0.5542426346,0.901908811,0.8981798384,0.8893324855,-1406.879798,-1405.286225,-1403.702007,-1402.142495
-0.5551609384,-0.5542426346,-0.5533214646,0.8981798384,0.8893324855,0.8753592219,-1405.286225,-1403.702007,-1402.142495,-1400.62306
-0.5542426346,-0.5533214646,-0.5523974392,0.8893324855,0.8753592219,0.8562860135,-1403.702007,-1402.142495,-1400.62306,-1399.158997
-0.5533214646,-0.5523974392,-0.5514705694,0.8753592219,0.8562860135,0.8321724225,-1402.142495,-1400.62306,-1399.158997,-1397.765421
-0.5523974392,-0.5514705694,-0.5505408662,0.8562860135,0.8321724225,0.8031114677,-1400.62306,-1399.158997,-1397.765421,-1396.457168
-0.5514705694,-0.5505408662,-0.5496083405,0.8321724225,0.8031114677,0.7692292475,-1399.158997,-1397.765421,-1396.457168,-1395.248697
-0.5505408662,-0.5496083405,-0.5486730033,0.8031114677,0.7692292475,0.7306843243,-1397.765421,-1396.457168,-1395.248697,-1394.15399
-0.5496083405,-0.5486730033,-0.5477348656,0.7692292475,0.7306843243,0.687666877,-1396.457168,-1395.248697,-1394.15399,-1393.186459
